topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,13,1.136181640625,-28.7734375,-45.6748046875,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,13,1.628076171875,-46.4296875,-52.45703125,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,13,0.987646484375,-34.685546875,-56.37109375,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,13,1.3302490234375,-46.994964599609375,-44.35113525390625,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,13,0.60234375,-19.73046875,-29.03515625,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,13,1.36705322265625,-29.03173828125,-41.8359375,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,13,0.63936767578125,-26.27197265625,-44.69921875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,13,2.028759765625,-56.30696105957031,-63.75048828125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,13,0.842608642578125,-22.39590072631836,-47.8707275390625,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,13,2.031103515625,-26.33740234375,-39.6171875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,13,1.095428466796875,-23.1348876953125,-36.4169921875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,13,1.99903564453125,-19.0225830078125,-36.8592529296875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,13,1.11861572265625,-80.708984375,-83.28125,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,13,1.86356201171875,-82.1162109375,-102.287109375,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,13,0.992041015625,-42.82958984375,-67.279296875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,13,2.3641357421875,-30.5616455078125,-49.5185546875,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,13,1.373681640625,-27.9659423828125,-46.6015625,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,13,1.8288330078125,-31.1982421875,-61.974853515625,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,13,1.0672607421875,-29.412109375,-52.4404296875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,13,1.6845703125,-39.123046875,-58.9765625,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,13,1.15743408203125,-29.7490234375,-64.83984375,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,13,1.62039794921875,-46.53076171875,-44.2685546875,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,13,0.96473388671875,-18.908203125,-31.10546875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,14,1.39207763671875,-27.97412109375,-44.7734375,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,14,0.8624837239583333,-25.654296875,-44.693359375,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,14,1.65831298828125,-56.88916015625,-66.4913330078125,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,14,1.2392252604166667,-23.426779985427856,-54.210174560546875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,14,1.6441121419270834,-25.826171875,-43.369140625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,14,1.23038330078125,-22.5091552734375,-39.060546875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,14,1.64881591796875,-19.3262939453125,-43.728271484375,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,14,1.2332804361979166,-72.052734375,-71.48046875,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,14,1.2763020833333334,-81.37744140625,-86.208984375,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,14,0.875927734375,-38.80126953125,-48.1318359375,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,14,1.5009114583333334,-35.6519775390625,-48.19384765625,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,14,0.9705485026041667,-26.45458984375,-36.375,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,14,1.5091634114583334,-32.3720703125,-60.3170166015625,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,14,0.9608072916666667,-28.359375,-45.6748046875,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,14,1.5410074869791666,-39.037109375,-52.45703125,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,14,0.9912353515625,-26.71923828125,-56.37109375,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,14,2.2516276041666665,-38.97509765625,-39.51231384277344,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,14,1.3469645182291667,-20.94140625,-27.251953125,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,14,2.4249674479166665,-23.359130859375,-38.01171875,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,14,1.419384765625,-21.140625,-43.5107421875,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,14,2.472550455729167,-51.74432933330536,-62.80880355834961,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,14,1.4027587890625,-28.038070678710938,-46.44567108154297,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,14,2.5357401529947916,-32.0283203125,-52.2265625,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,14,1.532684326171875,-21.250244140625,-31.95458984375,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,14,1.8298828125,-17.54254150390625,-33.0972900390625,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,14,1.5435302734375,-76.37109375,-83.9931640625,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,14,1.8885172526041667,-78.3359375,-109.45703125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,14,1.8343505859375,-48.3037109375,-69.8017578125,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,14,1.9583292643229167,-39.2158203125,-53.245361328125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,14,1.8669677734375,-26.214111328125,-49.85546875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,14,2.051774088541667,-33.220191955566406,-63.984130859375,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,14,1.8629964192708333,-35.376953125,-51.8125,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,14,2.0509292602539064,-51.1796875,-61.71875,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,14,1.5506388346354167,-37.412109375,-70.30859375,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,14,1.8419998168945313,-39.33685302734375,-41.006622314453125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,14,1.684900410970052,-20.3203125,-31.21875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,14,2.0714630126953124,-27.471923828125,-44.1328125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,14,1.784454345703125,-20.7177734375,-43.8642578125,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,14,2.1567598978678384,-50.863298773765564,-67.64711618423462,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,14,1.8354303995768229,-26.38671875,-45.925472259521484,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,15,1.0862862723214286,-35.64599609375,-58.5087890625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,15,0.81787109375,-26.5885009765625,-38.7529296875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,15,1.4645647321428572,-16.4034423828125,-36.43798828125,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,15,1.0557338169642858,-64.85888671875,-67.03125,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,15,1.6673409598214286,-73.611328125,-92.369140625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,15,1.2199358258928572,-49.1875,-57.2216796875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,15,1.7802036830357142,-40.289794921875,-44.25244140625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,15,1.3341936383928572,-28.21240234375,-41.94921875,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,15,1.4415457589285714,-35.32366943359375,-58.583251953125,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,15,1.0926339285714286,-31.46875,-46.96484375,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,15,1.8042689732142858,-47.4921875,-55.3203125,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,15,1.2887137276785714,-37.47265625,-59.892578125,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,15,1.8673270089285714,-38.97509765625,-39.51231384277344,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,15,1.3102678571428572,-20.94140625,-27.251953125,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,15,1.8616071428571428,-23.359130859375,-38.01171875,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,15,1.3028041294642858,-23.8505859375,-43.5107421875,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,15,1.3328683035714286,-54.122979164123535,-62.80880355834961,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,15,1.1629464285714286,-25.98748779296875,-46.44567108154297,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,15,1.5552455357142858,-29.18212890625,-52.2265625,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,15,1.30224609375,-20.614166259765625,-31.95458984375,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,15,1.5641741071428572,-17.1199951171875,-33.0972900390625,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,15,1.4437081473214286,-80.56640625,-83.9931640625,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,15,1.5253208705357142,-76.5263671875,-109.45703125,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,15,1.3357282366071428,-46.17578125,-69.8017578125,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,15,0.83251953125,-35.9283447265625,-53.245361328125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,15,0.9416155133928571,-31.567138671875,-49.85546875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,15,1.5959123883928572,-36.35413360595703,-63.984130859375,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,15,1.2430943080357142,-28.818359375,-51.8125,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,15,1.60009765625,-52.64453125,-61.71875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,15,1.2072405133928572,-35.291015625,-70.30859375,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,15,1.6448800223214286,-39.33685302734375,-41.006622314453125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,15,1.23681640625,-20.3203125,-31.21875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,15,1.1739676339285714,-27.471923828125,-44.1328125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,15,1.1068638392857142,-24.5888671875,-43.8642578125,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,15,1.6424386160714286,-54.85522544384003,-67.64711618423462,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,15,1.4273856026785714,-26.644387245178223,-45.925472259521484,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,15,1.586181640625,-29.36083984375,-58.5087890625,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,15,1.4457310267857142,-22.7774658203125,-38.7529296875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,15,1.5054582868303572,-17.01904296875,-36.43798828125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,15,1.4232003348214286,-59.72900390625,-67.03125,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,16,0.8466796875,-73.6142578125,-92.369140625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,16,-0.053059895833333336,-46.2548828125,-57.2216796875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,16,1.2705078125,-36.540283203125,-44.25244140625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,16,0.23404947916666666,-31.276611328125,-41.94921875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,16,1.0807291666666667,-33.30974578857422,-58.583251953125,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,16,0.018880208333333332,-26.9814453125,-46.96484375,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,16,1.7779947916666667,-47.5859375,-55.3203125,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,16,0.6988932291666666,-37.21484375,-59.892578125,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,16,0.8837890625,-38.97509765625,-39.51231384277344,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,16,0.23274739583333334,-20.94140625,-27.251953125,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,16,1.0445963541666667,-23.359130859375,-38.01171875,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,16,0.3238932291666667,-23.8505859375,-43.5107421875,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,16,1.0380859375,-54.122979164123535,-62.80880355834961,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,16,0.4052734375,-26.809898376464844,-46.44567108154297,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,16,1.5042317708333333,-31.560546875,-52.2265625,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,16,0.8499348958333334,-18.36407470703125,-31.95458984375,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,16,0.7405598958333334,-16.834716796875,-33.0972900390625,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,16,0.13427734375,-76.224609375,-83.9931640625,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,16,1.2379557291666667,-78.220703125,-109.45703125,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,16,0.4469401041666667,-45.0703125,-69.8017578125,clairvoyant
